frame,team,timestamp,positions
73,1,2.433333333333333,"[[250, 435], [924, 287], [994, 505], [938, 422], [611, 379], [669, 159], [1128, 213], [672, 240], [878, 172], [787, 55], [778, 424]]"
74,0,2.466666666666667,"[[569, 459], [861, 348], [937, 498], [834, 225], [1005, 322], [677, 372], [510, 398], [494, 210], [112, 89], [763, 429], [812, 480]]"
74,1,2.466666666666667,"[[249, 436], [992, 506], [936, 424], [669, 241], [920, 287], [875, 172], [1124, 213], [665, 160], [603, 380], [775, 427], [785, 56]]"
75,0,2.5,"[[569, 459], [937, 498], [834, 225], [861, 348], [1005, 322], [678, 372], [510, 398], [494, 210], [812, 479], [763, 429], [112, 89]]"
75,1,2.5,"[[249, 436], [936, 424], [992, 506], [669, 241], [920, 287], [875, 172], [1124, 213], [665, 160], [602, 380], [775, 426], [785, 55]]"
76,0,2.533333333333333,"[[858, 350], [1003, 323], [567, 461], [674, 373], [933, 499], [491, 210], [508, 397], [810, 480], [831, 226], [107, 90], [877, 385], [762, 445], [763, 439]]"
76,1,2.533333333333333,"[[990, 509], [872, 172], [248, 437], [933, 424], [916, 287], [594, 380], [660, 160], [1122, 214], [665, 241], [772, 428], [783, 56], [763, 429]]"
77,0,2.566666666666667,"[[1000, 325], [563, 462], [855, 351], [670, 373], [828, 226], [928, 501], [488, 210], [874, 386], [807, 481], [104, 90], [504, 397], [761, 446], [37, 243]]"
77,1,2.566666666666667,"[[662, 241], [247, 439], [989, 512], [929, 426], [913, 287], [588, 380], [1118, 214], [657, 160], [868, 173], [769, 427], [780, 56], [762, 429]]"
78,0,2.6,"[[560, 462], [999, 325], [924, 502], [852, 352], [825, 226], [871, 386], [665, 374], [805, 481], [486, 211], [500, 397], [760, 445], [101, 91], [759, 434]]"
78,1,2.6,"[[910, 288], [246, 440], [987, 512], [583, 379], [1115, 215], [926, 426], [659, 241], [654, 161], [864, 174], [764, 428], [777, 56]]"
79,0,2.6333333333333333,"[[849, 352], [822, 226], [996, 327], [922, 504], [557, 463], [802, 483], [663, 377], [868, 389], [483, 212], [497, 396], [96, 93], [31, 243]]"
79,1,2.6333333333333333,"[[985, 513], [924, 427], [906, 289], [576, 379], [244, 441], [656, 241], [860, 174], [1111, 215], [650, 161], [762, 427], [483, 27], [775, 56]]"
80,0,2.6666666666666665,"[[993, 328], [799, 484], [845, 354], [819, 226], [865, 390], [479, 212], [554, 462], [918, 506], [494, 396], [658, 378], [92, 94], [161, 63]]"
80,1,2.6666666666666665,"[[646, 162], [653, 242], [984, 514], [902, 290], [856, 174], [570, 379], [921, 427], [243, 441], [1108, 214], [757, 427], [772, 55], [479, 26]]"
81,0,2.7,"[[993, 328], [799, 484], [846, 354], [819, 226], [865, 390], [660, 378], [478, 212], [554, 462], [918, 506], [495, 395], [93, 93], [161, 63]]"
81,1,2.7,"[[653, 242], [646, 162], [984, 514], [902, 290], [855, 174], [571, 379], [921, 427], [243, 441], [758, 427], [1108, 215], [772, 55], [479, 26]]"
82,0,2.7333333333333334,"[[990, 329], [815, 227], [551, 462], [842, 354], [913, 506], [796, 485], [652, 380], [492, 395], [862, 390], [474, 214], [89, 93]]"
82,1,2.7333333333333334,"[[982, 514], [899, 291], [650, 243], [918, 428], [642, 163], [241, 441], [1104, 214], [562, 380], [758, 428], [851, 174], [769, 55]]"
83,0,2.7666666666666666,"[[812, 227], [549, 463], [839, 355], [909, 507], [986, 330], [648, 381], [790, 485], [469, 214], [490, 394], [858, 393], [86, 94]]"
83,1,2.7666666666666666,"[[980, 514], [647, 244], [915, 430], [895, 291], [550, 381], [1101, 214], [848, 174], [638, 163], [239, 442], [757, 428], [766, 55]]"
84,0,2.8,"[[810, 226], [904, 507], [544, 463], [981, 330], [834, 354], [644, 380], [487, 393], [464, 215], [786, 485], [852, 391], [83, 95]]"
84,1,2.8,"[[978, 514], [892, 292], [911, 430], [542, 380], [1097, 215], [632, 164], [643, 246], [754, 428], [237, 441], [843, 175], [763, 55]]"
85,0,2.8333333333333335,"[[540, 464], [806, 226], [900, 507], [975, 329], [783, 486], [482, 393], [639, 380], [460, 216], [830, 353], [79, 96]]"
85,1,2.8333333333333335,"[[537, 380], [975, 513], [1093, 215], [908, 430], [235, 441], [887, 292], [628, 164], [750, 428], [639, 248], [839, 175], [760, 55]]"
86,0,2.8666666666666667,"[[537, 465], [897, 508], [780, 487], [636, 381], [802, 227], [971, 329], [457, 216], [478, 393], [842, 393], [826, 354], [76, 97]]"
86,1,2.8666666666666667,"[[625, 165], [749, 428], [884, 291], [232, 441], [835, 175], [1089, 216], [905, 430], [530, 378], [635, 248], [973, 513], [757, 55]]"
87,0,2.9,"[[537, 465], [897, 508], [780, 487], [802, 227], [636, 381], [971, 329], [457, 216], [478, 393], [826, 354], [842, 393], [76, 97]]"
87,1,2.9,"[[625, 165], [884, 291], [749, 428], [232, 441], [835, 175], [1089, 216], [905, 430], [530, 378], [635, 248], [973, 513], [757, 55]]"
88,0,2.933333333333333,"[[631, 381], [534, 467], [452, 216], [968, 329], [799, 226], [777, 486], [822, 352], [474, 392], [72, 97]]"
88,1,2.933333333333333,"[[880, 292], [746, 427], [231, 441], [901, 430], [621, 165], [632, 247], [1085, 216], [831, 176], [524, 377], [972, 512], [838, 393], [895, 507], [754, 56]]"
89,0,2.966666666666667,"[[531, 469], [795, 225], [628, 381], [448, 217], [965, 328], [775, 486], [892, 507], [473, 390], [819, 351], [68, 96]]"
89,1,2.966666666666667,"[[899, 430], [744, 426], [618, 165], [1080, 216], [228, 440], [627, 248], [876, 291], [516, 377], [827, 177], [972, 511], [751, 55], [832, 392]]"
90,0,3.0,"[[527, 469], [962, 327], [623, 382], [443, 216], [890, 506], [771, 486], [815, 350], [469, 389], [791, 225], [65, 97], [67, 151]]"
90,1,3.0,"[[871, 290], [623, 247], [895, 429], [614, 165], [1075, 216], [506, 376], [226, 440], [972, 510], [823, 177], [741, 426], [829, 396], [748, 53]]"
91,0,3.033333333333333,"[[769, 484], [526, 469], [959, 327], [825, 396], [888, 505], [810, 350], [788, 225], [618, 382], [437, 216], [464, 387], [62, 97]]"
91,1,3.033333333333333,"[[866, 290], [610, 165], [620, 247], [893, 429], [738, 425], [224, 439], [971, 509], [499, 376], [1070, 215], [746, 53], [458, 27], [818, 177]]"
92,0,3.066666666666667,"[[806, 350], [956, 326], [766, 484], [523, 469], [784, 225], [885, 503], [613, 383], [456, 384], [432, 216], [819, 396]]"
92,1,3.066666666666667,"[[891, 429], [617, 247], [494, 374], [605, 165], [862, 290], [223, 439], [736, 425], [970, 509], [814, 176], [1067, 214], [743, 52]]"
93,0,3.1,"[[806, 350], [956, 326], [766, 484], [523, 469], [784, 225], [885, 503], [614, 383], [432, 216], [456, 384], [820, 396]]"
93,1,3.1,"[[891, 429], [617, 247], [494, 374], [605, 165], [862, 290], [736, 425], [223, 439], [970, 509], [814, 176], [1067, 214], [743, 52]]"
94,0,3.1333333333333333,"[[803, 349], [953, 325], [521, 469], [764, 482], [782, 224], [882, 502], [609, 382], [814, 396], [424, 216], [450, 384], [57, 96]]"
94,1,3.1333333333333333,"[[888, 428], [857, 291], [1063, 213], [221, 439], [733, 424], [614, 247], [968, 508], [601, 165], [487, 372], [811, 175], [741, 51]]"
95,0,3.1666666666666665,"[[518, 467], [801, 350], [951, 325], [777, 224], [420, 216], [880, 500], [809, 395], [761, 482], [603, 381], [447, 383], [54, 96], [4, 247]]"
95,1,3.1666666666666665,"[[853, 291], [886, 428], [220, 438], [731, 424], [808, 175], [967, 506], [597, 165], [1059, 213], [611, 248], [481, 371], [738, 51]]"
96,0,3.2,"[[798, 349], [514, 466], [947, 324], [774, 224], [759, 482], [599, 381], [444, 381], [804, 395], [416, 215], [872, 500], [51, 95]]"
96,1,3.2,"[[850, 291], [218, 437], [968, 505], [591, 164], [729, 422], [1055, 213], [805, 175], [882, 427], [607, 248], [473, 371], [736, 50]]"
97,0,3.2333333333333334,"[[796, 348], [944, 323], [596, 381], [511, 465], [801, 394], [772, 223], [757, 482], [412, 215], [438, 380], [868, 498]]"
97,1,3.2333333333333334,"[[967, 505], [847, 290], [727, 422], [879, 426], [603, 248], [801, 175], [1051, 212], [216, 436], [588, 164], [734, 49], [462, 371], [672, 639]]"
98,0,3.2666666666666666,"[[769, 222], [797, 394], [507, 464], [408, 216], [592, 381], [794, 348], [941, 323], [870, 498], [433, 379], [47, 96], [755, 480]]"
98,1,3.2666666666666666,"[[966, 504], [875, 426], [798, 174], [844, 290], [724, 422], [598, 248], [215, 436], [584, 163], [1047, 212], [731, 49], [456, 369], [669, 638]]"
99,0,3.3,"[[769, 222], [797, 394], [506, 464], [794, 347], [408, 215], [592, 381], [941, 323], [870, 498], [433, 379], [47, 96], [755, 480]]"
99,1,3.3,"[[875, 425], [965, 503], [798, 174], [844, 290], [725, 422], [216, 436], [599, 248], [585, 163], [1047, 212], [731, 49], [456, 369], [669, 639]]"
100,0,3.3333333333333335,"[[752, 479], [791, 346], [767, 221], [938, 321], [792, 393], [502, 464], [587, 381], [404, 215], [868, 497], [423, 377], [45, 96]]"
100,1,3.3333333333333335,"[[723, 421], [841, 289], [965, 502], [214, 435], [872, 425], [581, 163], [596, 249], [795, 175], [1044, 213], [448, 369], [729, 48], [667, 638], [445, 24]]"
101,0,3.3666666666666667,"[[764, 221], [788, 346], [788, 394], [721, 420], [584, 382], [497, 464], [865, 498], [750, 479], [400, 215], [934, 321], [416, 377]]"
101,1,3.3666666666666667,"[[838, 288], [963, 500], [593, 247], [868, 425], [212, 434], [1039, 212], [791, 175], [577, 163], [727, 47], [441, 368]]"
102,0,3.4,"[[495, 464], [761, 221], [786, 346], [932, 321], [720, 420], [578, 382], [747, 479], [782, 394], [394, 216], [863, 498]]"
102,1,3.4,"[[865, 425], [834, 288], [961, 499], [590, 247], [573, 164], [211, 433], [1034, 211], [787, 174], [725, 47], [428, 369]]"
103,0,3.433333333333333,"[[492, 463], [758, 221], [775, 393], [929, 321], [746, 478], [782, 345], [573, 382], [389, 216], [858, 498], [408, 373]]"
103,1,3.433333333333333,"[[862, 424], [960, 498], [718, 419], [570, 164], [210, 432], [783, 175], [587, 247], [1032, 211], [830, 287], [421, 370], [723, 48], [415, 370]]"
104,0,3.466666666666667,"[[490, 463], [926, 321], [715, 420], [852, 496], [769, 393], [744, 477], [779, 345], [386, 216], [567, 382], [755, 221], [404, 372]]"
104,1,3.466666666666667,"[[959, 497], [209, 432], [861, 424], [584, 248], [566, 165], [827, 287], [779, 175], [1028, 211], [721, 47], [415, 369]]"
105,0,3.5,"[[490, 463], [715, 420], [926, 321], [852, 496], [769, 393], [779, 345], [744, 477], [386, 216], [567, 381], [755, 220], [404, 372]]"
105,1,3.5,"[[861, 424], [959, 497], [209, 432], [584, 248], [566, 165], [827, 287], [778, 175], [1028, 211], [416, 369], [721, 47], [410, 370]]"
106,0,3.533333333333333,"[[713, 420], [487, 463], [923, 320], [383, 216], [776, 345], [765, 392], [850, 495], [743, 477], [564, 382], [752, 222]]"
106,1,3.533333333333333,"[[581, 249], [208, 432], [957, 496], [858, 424], [1025, 210], [823, 288], [776, 175], [561, 166], [409, 368], [720, 46]]"
107,0,3.566666666666667,"[[762, 391], [711, 420], [486, 463], [921, 319], [382, 217], [740, 477], [750, 220], [773, 345], [561, 381], [849, 495]]"
107,1,3.566666666666667,"[[956, 495], [820, 288], [208, 432], [857, 424], [774, 175], [1022, 210], [579, 249], [558, 166], [401, 367], [717, 47]]"
108,0,3.6,"[[709, 420], [558, 381], [484, 463], [757, 390], [379, 216], [919, 320], [771, 346], [739, 477], [748, 221], [849, 494]]"
108,1,3.6,"[[771, 176], [1018, 210], [955, 495], [855, 425], [207, 432], [555, 166], [817, 288], [575, 250], [396, 368]]"
109,0,3.6333333333333333,"[[482, 462], [918, 320], [769, 345], [753, 391], [746, 221], [707, 420], [738, 477], [554, 382], [377, 217], [849, 491]]"
109,1,3.6333333333333333,"[[853, 424], [553, 167], [767, 177], [815, 288], [207, 431], [955, 495], [1016, 211], [572, 250], [715, 47], [388, 367]]"
110,0,3.6666666666666665,"[[481, 462], [917, 320], [750, 390], [745, 220], [768, 346], [704, 420], [552, 382], [738, 476], [372, 218], [844, 489]]"
110,1,3.6666666666666665,"[[814, 289], [852, 424], [955, 494], [207, 431], [766, 177], [550, 167], [1015, 211], [569, 251], [714, 47], [378, 368]]"
111,0,3.7,"[[481, 462], [917, 320], [745, 220], [750, 390], [767, 346], [704, 420], [552, 382], [738, 476], [372, 218], [844, 489]]"
111,1,3.7,"[[814, 289], [852, 424], [955, 494], [207, 431], [766, 177], [550, 167], [1015, 211], [569, 251], [714, 48], [378, 368]]"
112,0,3.7333333333333334,"[[916, 320], [480, 461], [765, 346], [747, 391], [743, 221], [703, 420], [737, 476], [548, 383], [370, 219], [842, 490], [372, 368]]"
112,1,3.7333333333333334,"[[813, 289], [955, 494], [548, 168], [207, 431], [764, 178], [849, 424], [1013, 212], [567, 251], [714, 48]]"
113,0,3.7666666666666666,"[[915, 320], [764, 346], [743, 221], [702, 420], [478, 461], [543, 383], [741, 391], [365, 220], [736, 476], [368, 367], [842, 489], [849, 489]]"
113,1,3.7666666666666666,"[[811, 290], [547, 169], [207, 430], [955, 494], [848, 424], [565, 251], [762, 178], [1010, 212], [713, 47]]"
114,0,3.8,"[[914, 319], [764, 346], [702, 420], [736, 391], [742, 221], [476, 460], [363, 368], [539, 383], [363, 219], [843, 488], [735, 476], [847, 489]]"
114,1,3.8,"[[545, 171], [810, 290], [208, 429], [954, 493], [847, 424], [712, 48], [759, 178], [563, 252], [1007, 212]]"
115,0,3.8333333333333335,"[[701, 421], [763, 347], [732, 390], [913, 319], [357, 369], [741, 220], [362, 219], [536, 383], [473, 460], [734, 474], [852, 488], [842, 487]]"
115,1,3.8333333333333335,"[[845, 425], [542, 170], [208, 428], [758, 179], [953, 493], [807, 290], [563, 253], [711, 47], [1004, 212]]"
116,0,3.8666666666666667,"[[699, 421], [762, 346], [471, 461], [730, 389], [911, 319], [535, 383], [740, 220], [359, 219], [733, 474], [848, 488], [843, 487]]"
116,1,3.8666666666666667,"[[539, 170], [208, 427], [843, 425], [953, 492], [351, 368], [805, 289], [755, 179], [561, 253], [1002, 212], [711, 48]]"
117,0,3.9,"[[699, 421], [762, 346], [471, 461], [730, 389], [911, 319], [740, 220], [535, 383], [359, 218], [733, 474], [847, 488], [843, 487], [852, 487]]"
117,1,3.9,"[[539, 170], [208, 427], [843, 425], [953, 492], [351, 368], [561, 253], [805, 289], [755, 179], [1002, 212], [711, 48]]"
118,0,3.933333333333333,"[[698, 421], [532, 384], [470, 461], [761, 346], [727, 388], [739, 220], [911, 319], [351, 367], [357, 219], [732, 473], [845, 488], [852, 488]]"
118,1,3.933333333333333,"[[841, 425], [209, 428], [559, 254], [1000, 212], [952, 491], [754, 179], [804, 289], [711, 48], [536, 171]]"
119,0,3.966666666666667,"[[724, 388], [698, 422], [529, 383], [468, 461], [351, 367], [760, 346], [355, 221], [738, 220], [731, 472], [843, 488], [909, 319]]"
119,1,3.966666666666667,"[[840, 425], [209, 428], [752, 181], [556, 255], [535, 171], [998, 212], [952, 490], [802, 289], [711, 48]]"
120,0,4.0,"[[697, 422], [720, 387], [466, 461], [348, 366], [526, 384], [352, 222], [758, 346], [736, 220], [908, 319], [844, 487], [731, 472]]"
120,1,4.0,"[[840, 426], [208, 427], [751, 182], [801, 289], [553, 255], [533, 172], [996, 211], [951, 489], [710, 48]]"
121,0,4.033333333333333,"[[465, 460], [695, 422], [716, 388], [344, 364], [522, 384], [734, 221], [756, 346], [348, 224], [907, 319], [848, 487], [841, 487]]"
121,1,4.033333333333333,"[[839, 426], [798, 290], [750, 183], [994, 212], [207, 428], [531, 173], [551, 256], [949, 489], [710, 48]]"
122,0,4.066666666666666,"[[465, 461], [905, 319], [694, 423], [518, 384], [733, 221], [713, 388], [344, 225], [754, 346], [847, 487], [840, 487]]"
122,1,4.066666666666666,"[[838, 426], [529, 173], [796, 290], [340, 363], [206, 428], [748, 183], [992, 213], [948, 489], [710, 48], [550, 256]]"
123,0,4.1,"[[905, 319], [465, 460], [694, 423], [518, 384], [713, 388], [733, 221], [344, 225], [754, 346], [848, 487], [840, 487]]"
123,1,4.1,"[[838, 426], [529, 173], [795, 291], [340, 363], [206, 428], [748, 183], [992, 213], [949, 489], [710, 48], [550, 256]]"
124,0,4.133333333333334,"[[904, 319], [464, 460], [752, 346], [514, 384], [731, 222], [710, 388], [340, 225], [849, 485], [839, 486]]"
124,1,4.133333333333334,"[[548, 256], [527, 174], [794, 291], [205, 428], [836, 426], [692, 423], [747, 183], [337, 363], [947, 488], [989, 213], [709, 48]]"
125,0,4.166666666666667,"[[751, 346], [902, 320], [730, 221], [464, 460], [337, 225], [691, 423], [707, 388], [512, 384], [848, 485], [841, 484], [727, 470]]"
125,1,4.166666666666667,"[[547, 257], [794, 291], [205, 427], [525, 175], [835, 426], [744, 183], [334, 362], [987, 213], [947, 488], [708, 48]]"
126,0,4.2,"[[902, 319], [750, 346], [463, 459], [335, 225], [729, 221], [691, 423], [510, 384], [702, 388], [727, 470], [844, 483], [840, 483]]"
126,1,4.2,"[[545, 257], [329, 362], [203, 427], [523, 175], [793, 291], [834, 426], [707, 49], [946, 488], [743, 184], [984, 213]]"
127,0,4.233333333333333,"[[901, 319], [749, 346], [507, 383], [462, 460], [728, 221], [333, 224], [699, 388], [690, 422], [727, 470], [837, 481]]"
127,1,4.233333333333333,"[[543, 257], [202, 426], [792, 291], [982, 213], [520, 176], [707, 49], [946, 487], [832, 427], [326, 362]]"
128,0,4.266666666666667,"[[900, 319], [748, 346], [459, 460], [505, 383], [330, 226], [727, 221], [726, 470], [697, 386], [688, 423], [837, 480], [332, 364]]"
128,1,4.266666666666667,"[[790, 291], [201, 426], [541, 258], [944, 487], [707, 50], [981, 213], [517, 176], [831, 427], [740, 184], [316, 362]]"
129,0,4.3,"[[748, 346], [900, 319], [504, 383], [459, 459], [331, 226], [727, 222], [726, 470], [697, 386], [689, 423], [837, 480], [332, 364]]"
129,1,4.3,"[[790, 291], [201, 426], [541, 258], [944, 487], [707, 50], [981, 213], [517, 176], [831, 427], [740, 184], [316, 362]]"
130,0,4.333333333333333,"[[747, 346], [500, 384], [899, 319], [329, 227], [457, 459], [726, 221], [726, 469], [687, 424], [836, 479], [330, 363], [691, 423], [695, 386]]"
130,1,4.333333333333333,"[[200, 424], [788, 290], [978, 213], [516, 177], [828, 427], [706, 49], [944, 487], [738, 185], [539, 258], [311, 362], [650, 627]]"
131,0,4.366666666666666,"[[746, 346], [327, 228], [898, 319], [497, 384], [455, 459], [725, 222], [725, 468], [329, 363], [835, 478], [692, 387]]"
131,1,4.366666666666666,"[[197, 424], [514, 177], [976, 213], [536, 259], [943, 486], [706, 50], [826, 428], [787, 290], [736, 185], [308, 363], [687, 423], [688, 411]]"
132,0,4.4,"[[746, 346], [322, 229], [897, 319], [454, 459], [494, 385], [723, 223], [684, 425], [834, 478], [724, 468], [327, 363]]"
132,1,4.4,"[[511, 177], [973, 213], [195, 423], [824, 429], [533, 259], [304, 363], [943, 486], [784, 291], [735, 186], [705, 50]]"
133,0,4.433333333333334,"[[745, 345], [452, 459], [319, 230], [895, 319], [490, 384], [722, 223], [681, 427], [833, 478], [325, 366], [723, 467], [683, 385]]"
133,1,4.433333333333334,"[[509, 178], [823, 430], [781, 292], [972, 213], [194, 422], [530, 260], [942, 485], [734, 187], [705, 51], [298, 362]]"
134,0,4.466666666666667,"[[893, 319], [743, 345], [450, 459], [317, 231], [486, 384], [720, 223], [324, 367], [723, 467], [833, 478], [678, 384]]"
134,1,4.466666666666667,"[[508, 179], [821, 430], [193, 421], [970, 214], [779, 292], [941, 483], [528, 259], [732, 186], [295, 362], [681, 426], [704, 51], [684, 423], [646, 627]]"
135,0,4.5,"[[893, 319], [743, 345], [450, 459], [317, 231], [486, 384], [720, 223], [324, 367], [723, 467], [833, 478], [678, 384]]"
135,1,4.5,"[[508, 179], [822, 430], [193, 421], [970, 214], [779, 292], [941, 483], [528, 259], [732, 186], [295, 362], [681, 426], [704, 51], [684, 423], [646, 627]]"
136,0,4.533333333333333,"[[448, 459], [312, 232], [741, 345], [891, 319], [718, 223], [483, 384], [722, 466], [323, 369], [832, 478], [674, 385]]"
136,1,4.533333333333333,"[[506, 179], [777, 292], [527, 260], [821, 431], [682, 425], [191, 420], [292, 362], [968, 214], [940, 480], [730, 188], [704, 51], [645, 628]]"
137,0,4.566666666666666,"[[739, 345], [446, 459], [480, 385], [310, 231], [889, 319], [322, 369], [722, 466], [832, 478], [671, 385]]"
137,1,4.566666666666666,"[[775, 293], [682, 426], [504, 180], [525, 261], [188, 418], [819, 431], [940, 479], [965, 214], [288, 363], [728, 187], [702, 52]]"
138,0,4.6,"[[478, 385], [445, 459], [888, 320], [309, 231], [737, 345], [668, 385], [721, 466], [320, 369], [831, 477], [675, 437], [227, 9]]"
138,1,4.6,"[[774, 294], [185, 417], [502, 180], [682, 427], [523, 262], [963, 214], [817, 431], [939, 479], [279, 362], [702, 53], [727, 189]]"
139,0,4.633333333333334,"[[445, 459], [886, 319], [474, 386], [308, 232], [714, 223], [736, 346], [721, 466], [671, 439], [666, 384], [227, 9], [6, 249], [831, 476], [318, 368], [148, 111]]"
139,1,4.633333333333334,"[[773, 294], [500, 181], [182, 416], [521, 263], [685, 422], [275, 362], [815, 431], [726, 187], [939, 478], [701, 54], [960, 215], [681, 426]]"
140,0,4.666666666666667,"[[443, 458], [885, 319], [735, 346], [712, 222], [306, 232], [472, 388], [721, 465], [669, 439], [318, 368], [664, 384], [830, 475], [227, 10], [148, 111], [4, 249]]"
140,1,4.666666666666667,"[[772, 295], [519, 264], [685, 422], [959, 215], [274, 363], [180, 416], [938, 478], [702, 54], [725, 188], [498, 181], [813, 431]]"
141,0,4.7,"[[443, 458], [885, 319], [735, 346], [712, 223], [306, 232], [471, 387], [721, 465], [669, 439], [318, 368], [664, 383], [830, 476], [227, 10], [148, 111], [4, 249]]"
141,1,4.7,"[[772, 295], [519, 264], [685, 422], [274, 363], [180, 416], [938, 478], [959, 215], [702, 54], [725, 188], [813, 431], [498, 181]]"
142,0,4.733333333333333,"[[442, 458], [883, 320], [661, 383], [734, 346], [711, 223], [305, 234], [469, 388], [721, 465], [668, 440], [830, 474], [227, 10], [317, 368], [149, 112], [4, 249], [39, 109]]"
142,1,4.733333333333333,"[[956, 215], [497, 182], [936, 478], [771, 295], [180, 415], [685, 422], [270, 364], [702, 54], [517, 265], [811, 431], [722, 188]]"
143,0,4.766666666666667,"[[658, 383], [882, 319], [439, 458], [733, 346], [301, 235], [710, 223], [465, 389], [721, 465], [666, 439], [830, 473], [315, 368], [227, 10], [150, 112], [4, 249]]"
143,1,4.766666666666667,"[[954, 215], [494, 183], [768, 295], [265, 365], [936, 478], [179, 414], [684, 422], [515, 265], [810, 431], [701, 54], [721, 190]]"
144,0,4.8,"[[732, 347], [881, 320], [655, 383], [438, 457], [299, 236], [710, 223], [721, 465], [463, 389], [665, 440], [830, 473], [5, 248], [228, 10], [40, 108], [150, 113]]"
144,1,4.8,"[[952, 215], [767, 296], [493, 183], [261, 366], [809, 433], [934, 477], [721, 191], [513, 265], [684, 422], [177, 413], [700, 54]]"
145,0,4.833333333333333,"[[731, 347], [880, 320], [435, 458], [653, 383], [830, 473], [298, 237], [721, 464], [460, 389], [709, 223], [664, 442], [314, 370]]"
145,1,4.833333333333333,"[[951, 216], [808, 433], [720, 191], [255, 368], [934, 477], [177, 413], [699, 55], [767, 296], [492, 185], [684, 422], [512, 265]]"
146,0,4.866666666666666,"[[730, 347], [879, 320], [435, 457], [650, 383], [296, 238], [708, 223], [830, 472], [457, 389], [312, 371], [721, 464], [663, 443]]"
146,1,4.866666666666666,"[[950, 216], [806, 434], [176, 411], [719, 191], [490, 186], [934, 476], [252, 369], [699, 56], [684, 422], [767, 295], [511, 266]]"
147,0,4.9,"[[730, 347], [879, 320], [434, 458], [650, 383], [830, 472], [295, 237], [457, 388], [708, 223], [721, 464], [313, 371], [663, 443]]"
147,1,4.9,"[[950, 216], [807, 434], [175, 411], [719, 191], [490, 186], [934, 476], [252, 369], [684, 422], [699, 55], [767, 295], [511, 266]]"
148,0,4.933333333333334,"[[730, 348], [434, 458], [455, 389], [878, 320], [707, 223], [830, 472], [646, 382], [721, 464], [313, 372], [662, 444], [292, 238]]"
148,1,4.933333333333334,"[[949, 216], [510, 267], [766, 296], [172, 410], [718, 192], [934, 475], [806, 435], [489, 186], [684, 421], [698, 57], [249, 370]]"
149,0,4.966666666666667,"[[452, 390], [432, 458], [729, 348], [642, 382], [877, 320], [706, 223], [291, 238], [830, 472], [661, 445], [721, 464], [313, 373]]"
149,1,4.966666666666667,"[[763, 297], [508, 267], [804, 436], [717, 192], [488, 187], [933, 474], [684, 421], [169, 410], [947, 217], [697, 56], [246, 370]]"
150,0,5.0,"[[728, 348], [640, 381], [430, 459], [450, 391], [289, 239], [876, 320], [658, 445], [831, 472], [721, 463], [705, 223], [313, 373], [153, 114]]"
150,1,5.0,"[[761, 297], [507, 268], [802, 436], [167, 410], [684, 422], [487, 187], [698, 57], [932, 473], [243, 371], [945, 217]]"
151,0,5.033333333333333,"[[288, 239], [430, 459], [874, 320], [639, 382], [725, 349], [448, 392], [656, 445], [721, 463], [831, 471], [311, 373], [704, 226], [153, 114], [53, 158]]"
151,1,5.033333333333333,"[[760, 298], [506, 270], [943, 217], [238, 373], [164, 410], [684, 423], [800, 436], [698, 57], [931, 472]]"
152,0,5.066666666666666,"[[429, 459], [873, 321], [636, 383], [654, 445], [287, 239], [724, 349], [444, 393], [721, 463], [310, 373], [703, 226], [831, 471], [229, 11]]"
152,1,5.066666666666666,"[[759, 299], [235, 375], [162, 409], [505, 270], [942, 218], [800, 437], [684, 424], [699, 57], [929, 471], [714, 193], [484, 188]]"
153,0,5.1,"[[429, 459], [873, 321], [635, 382], [654, 445], [287, 239], [724, 349], [444, 393], [721, 463], [703, 226], [830, 471], [310, 373], [229, 11]]"
153,1,5.1,"[[759, 299], [236, 375], [162, 409], [505, 270], [942, 218], [800, 437], [684, 424], [699, 57], [929, 471], [714, 193], [484, 188]]"
154,0,5.133333333333334,"[[633, 382], [428, 459], [872, 321], [286, 240], [702, 227], [722, 350], [653, 446], [440, 394], [721, 463], [830, 471], [230, 12]]"
154,1,5.133333333333334,"[[159, 408], [939, 218], [483, 189], [759, 300], [233, 376], [798, 437], [503, 271], [683, 425], [697, 57], [713, 193], [929, 470]]"
155,0,5.166666666666667,"[[631, 382], [871, 322], [284, 240], [700, 226], [427, 459], [721, 351], [438, 394], [831, 470], [721, 463], [652, 449], [231, 12], [307, 374]]"
155,1,5.166666666666667,"[[938, 218], [482, 189], [796, 438], [758, 300], [156, 408], [502, 271], [684, 425], [230, 378], [710, 194], [697, 58], [928, 470]]"
156,0,5.2,"[[629, 383], [870, 322], [720, 350], [698, 228], [282, 241], [436, 394], [650, 449], [424, 459], [722, 464], [831, 470], [699, 224], [232, 12], [306, 376]]"
156,1,5.2,"[[936, 219], [481, 190], [758, 300], [795, 438], [501, 271], [684, 426], [709, 194], [228, 379], [696, 58], [152, 408], [927, 470]]"
157,0,5.233333333333333,"[[627, 383], [720, 351], [698, 227], [279, 241], [869, 323], [434, 395], [421, 459], [647, 451], [831, 470], [722, 464], [699, 225], [232, 12], [302, 377]]"
157,1,5.233333333333333,"[[935, 219], [481, 191], [757, 300], [794, 440], [499, 271], [150, 409], [683, 426], [709, 195], [227, 379], [695, 59], [927, 469]]"
